IMPORTADOR,PROVEEDOR,DESPACHO,CONOCIMIENTO,FECHA,ITEM,POSICION ARANCELARIA,RUBRO,DESCRIPCION DE LA POSICION,MERCADERIA,DESTINACION,REGIMEN,ADUANA,MEDIO,PAIS ORIGEN,PAIS PROCEDENCIA,VALOR FOB U$S,VALOR FLETE U$S,VALOR SEGURO U$S,VALOR CIF U$S,CANTIDAD,UNIDAD MEDIDA,PRECIO UNITARIO,KGS BRUTO,KGS NETO,SUBITEM,DESCRIPCION SUBITEM,MARCA SUBITEM,CANTIDAD SUBITEM,PRECIO UNITARIO SUBITEM,FOB SUBITEM,DESPACHANTE,ESTADO,FACTURA,VALOR FACTURA,COTIZACION,CANAL,USO,IMPONIBLE U$S,IMPONIBLE GS,AJUSTE A INCLUIR,AJUSTE A DEDUCIR,ACUERDO,DERECHO,ISC,RENTA,IVA,TOTAL,VALOR FINAL,VALOR FINAL POR CANTIDAD
SOLUMEDIC SA,"GE MEDICAL SYSTEMS (CHINA) CO., LTD.",23DA000000056873,SHA2301151A,2023-02-14,1,9018.12.90.000Y,BIENES DE CAPITAL,LOS DEM?S,"ECOGRAFOS VERSANA CON SUS ACCESORIOS DE INSTALACION, DETALLES EN SUBITEMS",IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,CHINA,CHINA,,,,,"10,00",UNIDAD,,,,3,ECOGRAFO VERSANA BALANCE Y ACCESORIOS,GE,"4,00","11053,15","44212,60",TALAVERA FLORENTIN JOSE DANIEL,CANC,925781510 (DOLAR ESTADOUNIDENSE)  - 925866203 (DOLAR ESTADOUNIDENSE)  - 925781890 (DOLAR ESTADOUNIDENSE),,,R,NUEVO,,,,,SIN ACUERDO,,,,,,#DIV/0!,#DIV/0!
SOLUMEDIC SA,"GE MEDICAL SYSTEMS (CHINA) CO., LTD.",23DA000000056873,SHA2301151A,2023-02-14,1,9018.12.90.000Y,BIENES DE CAPITAL,LOS DEM?S,"ECOGRAFOS VERSANA CON SUS ACCESORIOS DE INSTALACION, DETALLES EN SUBITEMS",IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,CHINA,CHINA,,,,,"10,00",UNIDAD,,,,4,ECOGRAFO VERSANA ESSENTIAL Y ACCESORIOS,GE,"1,00","7394,60","7394,60",TALAVERA FLORENTIN JOSE DANIEL,CANC,925781510 (DOLAR ESTADOUNIDENSE)  - 925866203 (DOLAR ESTADOUNIDENSE)  - 925781890 (DOLAR ESTADOUNIDENSE),,,R,NUEVO,,,,,SIN ACUERDO,,,,,,#DIV/0!,#DIV/0!
ALTAS TECNOLOGIAS SOCIEDAD ANONIMA,"ARI MEDICAL TECHNOLOGY CO., LIMITED",23DA000000065087,GASC2211066601,2023-02-22,1,9018.12.90.000Y,BIENES DE CAPITAL,LOS DEM?S,"2) UNIDADES DE SISTEMA MODULAR DE MONITOREO DE PARAMETROS FISIOLOGICOS, MODELO ARI-800D, CON SUS ACCESORIOS CORRESPONDIENTES, ORIGEN CHINA",IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,SOLUCION LOGISTICA,CAMION,CHINA,CHINA,"12400,00","361,31","124,00","12885,31","2,00",UNIDAD,"6200,00","45,00","40,00",,,,,,,BARRIOS GARCETE FRANCISCO LEON,CANC,ARE221011C (DOLAR ESTADOUNIDENSE),"17160,00","7314,16",V,NUEVO,"12885,31","94245219,00","0,00","0,00",SIN ACUERDO,"0,00","0,00","0,00","9488621,00","10350498,00","14300,44","7150,220736"
STEVEN S SA,"SAMSUNG MEDISON CO, LTD",23DA000000065495,KICN23014166,2023-02-20,1,9018.12.90.000Y,BIENES DE CAPITAL,LOS DEM?S,LOS DEMAS APARATOS EN: (1) UNIDAD ECOGRAFO PORTÂ¿TIL HM 70EVO,IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,COREA DEL SUR,COREA DEL SUR,"8969,00","1343,24","89,69","10401,93","1,00",UNIDAD,"8969,00","42,10","22,36",,,,,,,CUBILLA RUIZ ROQUE MARTIN,CANC,9101450658 (DOLAR ESTADOUNIDENSE),"21304,00","7336,16",V,NUEVO,"10401,93","76310223,00","0,00","0,00",SIN ACUERDO,"0,00","0,00","0,00","7694579,00","8400531,00","11547,02","11547,01558"
STEVEN S SA,"SAMSUNG MEDISON CO, LTD",23DA000000065495,KICN23014166,2023-02-20,3,9018.12.90.000Y,BIENES DE CAPITAL,LOS DEM?S,LOS DEMAS APARATOS EN: (1) UNIDAD TRANSDUCTOR  CONVEXO CA2-8AD USP- C028N7B/WR,IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,COREA DEL SUR,COREA DEL SUR,"2100,00","314,51","21,00","2435,51","1,00",UNIDAD,"2100,00","7,90","5,60",,,,,,,CUBILLA RUIZ ROQUE MARTIN,CANC,9101450658 (DOLAR ESTADOUNIDENSE),"21304,00","7336,16",V,NUEVO,"2435,51","17867291,00","0,00","0,00",SIN ACUERDO,"0,00","0,00","0,00","1801610,00","1966901,00","2703,62","2703,620428"
STEVEN S SA,"SAMSUNG MEDISON CO, LTD",23DA000000065495,KICN23014166,2023-02-20,4,9018.12.90.000Y,BIENES DE CAPITAL,LOS DEM?S,LOS DEMAS APARATOS EN: (1) UNIDAD TRANSDUCTOR LINEAL LA3-16AD USP- L03GN4B/WR,IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,COREA DEL SUR,COREA DEL SUR,"2400,00","359,44","24,00","2783,44","1,00",UNIDAD,"2400,00","8,50","7,90",,,,,,,CUBILLA RUIZ ROQUE MARTIN,CANC,9101450658 (DOLAR ESTADOUNIDENSE),"21304,00","7336,16",V,NUEVO,"2783,44","20419761,00","0,00","0,00",SIN ACUERDO,"0,00","0,00","0,00","2058983,00","2247888,00","3089,85","3089,852074"
STEVEN S SA,"SAMSUNG MEDISON CO, LTD",23DA000000065495,KICN23014166,2023-02-20,5,9018.12.90.000Y,BIENES DE CAPITAL,LOS DEM?S,LOS DEMAS APARATOS EN: (1) UNIDAD TRANSDUCTOR ENDOCAVITARIO EVN4-9  USP - GN49NOC/ WR,IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,COREA DEL SUR,COREA DEL SUR,"1400,00","209,67","14,00","1623,67","1,00",UNIDAD,"1400,00","2,50","1,00",,,,,,,CUBILLA RUIZ ROQUE MARTIN,CANC,9101450658 (DOLAR ESTADOUNIDENSE),"21304,00","7336,16",V,NUEVO,"1623,67","11911503,00","0,00","0,00",SIN ACUERDO,"0,00","0,00","0,00","1201071,00","1311266,00","1802,41","1802,410104"
STEVEN S SA,"SAMSUNG MEDISON CO, LTD",23DA000000065495,KICN23014166,2023-02-20,6,9018.12.90.000Y,BIENES DE CAPITAL,LOS DEM?S,LOS DEMAS APARATOS EN: (1) UNIDAD TRANSDUCTOR CONVEXO VOLUMETRICO VN4-8 USP -VN48NOB / WR,IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,COREA DEL SUR,COREA DEL SUR,"3200,00","479,25","32,00","3711,25","1,00",UNIDAD,"3200,00","2,00","0,70",,,,,,,CUBILLA RUIZ ROQUE MARTIN,CANC,9101450658 (DOLAR ESTADOUNIDENSE),"21304,00","7336,16",V,NUEVO,"3711,25","27226324,00","0,00","0,00",SIN ACUERDO,"0,00","0,00","0,00","2745309,00","2997182,00","4119,80","4119,799159"
SOLUMEDIC SA,"GENERAL ELECTRIC MEDICAL SYSTEMS, ULTRASOUND AND PCD, LLC",23DA000000065738,4431732867,2023-02-24,1,9018.12.10.000V,BIENES DE CAPITAL,EC?GRAFOS CON AN?LISIS ESPECTRAL DOPPLER,ECOGRAFO LOGIQ P10 Y ACCESORIOS,IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,COREA DEL SUR,COREA DEL SUR,"27000,00","1066,59","171,56","28238,15","1,00",UNIDAD,"27000,00","107,40","97,00",,,,,,,GONZALEZ RETAMOZO RUBEN EFIGEN,CANC,926966015 (DOLAR ESTADOUNIDENSE),"38000,00","7318,91",R,NUEVO,"28238,15","206672478,00","0,00","0,00",SIN ACUERDO,"0,00","0,00","0,00","20807871,00","22697941,00","31339,42","31339,42341"
SOLUMEDIC SA,"GENERAL ELECTRIC MEDICAL SYSTEMS, ULTRASOUND AND PCD, LLC",23DA000000163597,4431733065,2023-03-01,1,9018.12.10.000V,BIENES DE CAPITAL,EC?GRAFOS CON AN?LISIS ESPECTRAL DOPPLER,ECOGRAFO VOLUSON SWIFT Y ACCESORIOS,IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,COREA DEL SUR,COREA DEL SUR,"13214,00","731,76","85,33","14031,09","1,00",UNIDAD,"13214,00","88,40","85,00",,,,,,,GONZALEZ RETAMOZO RUBEN EFIGEN,CANC,927652309 (DOLAR ESTADOUNIDENSE),"25600,00","7283,38",R,NUEVO,"14031,09","102193760,00","0,00","0,00",SIN ACUERDO,"0,00","0,00","0,00","10297560,00","11238152,00","15574,08","15574,07581"
LA CASA DEL MEDICO SA,SONOSCAPE MEDICAL CORP,23DA000000168404,45293990,2023-03-07,1,9018.12.10.000V,BIENES DE CAPITAL,EC?GRAFOS CON AN?LISIS ESPECTRAL DOPPLER,ECÂ¿GRAFOS CON ANÂ¿LISIS ESPECTRAL DOPPLER EN: 01 UNID. DE P50 DIAGNOSTIC COLOR DOPPLER SYSTEM (CON SUS PARTES Y ACCESORIOS CORRESPONDIENTES),IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,CODESA,AVION,CHINA,CHINA,"18900,00","2098,89","189,00","21187,89","1,00",UNIDAD,"18900,00","124,00","86,00",,,,,,,FIGUEREDO UCEDO EULALIA RAQUEL,CANC,PALA20230110 (DOLAR ESTADOUNIDENSE),"21300,00","7184,27",V,NUEVO,"21187,89","152219522,00","0,00","0,00",SIN ACUERDO,"0,00","0,00","0,00","15350263,00","16759522,00","23520,70","23520,69793"
RESCORP SOCIEDAD ANONIMA,GE MEDICAL SYSTEMS INFORMATION TECHNOLOGIES INC,23DA000000175331,4150378287,2023-03-15,1,9018.12.90.000Y,BIENES DE CAPITAL,LOS DEM?S,LOS DEMAS. MONITOR MULTIPARAMETRICO MODELO B155M CON SUS ACCESORIOS,IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,CHINA,ESTADOS UNIDOS DE AMERICA,"3668,40","450,00","51,00","4169,40","1,00",UNIDAD,"3668,40","19,50","19,50",,,,,,,PAREDES TORRES MARIA LOURDES,CANC,5224681 (DOLAR ESTADOUNIDENSE),"4169,40","7193,17",V,NUEVO,"4169,40","29991203,00","0,00","0,00",SIN ACUERDO,"0,00","0,00","0,00","3051566,00","3348085,00","4634,85","4634,85334"
DEZETA SA,MR GLOBAL (HK) LIMITED,23DA000000175640,FSASC22C12018HK,2023-03-13,1,9018.12.10.000V,BIENES DE CAPITAL,EC?GRAFOS CON AN?LISIS ESPECTRAL DOPPLER,02 EQUIPOS SISTEMA DE DIAGNOSTICO POR ULTRASONIDO CON SUS PARTES Y ACCESORIOS EN 02 SET DE 2142B-CTO-S01 RESONA I9 DIAGNOSTIC ULTRASOUND SYSTEM,IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,TERPORT  VILLETA,ACUATICO,CHINA,HONG KONG,"83803,00","1057,34","187,15","85047,49","2,00",UNIDAD,"41901,50","251,30","195,00",,,,,,,SCHAERER AYALA EDUARDO WASHING,CANC,30285349 (DOLAR ESTADOUNIDENSE),"161716,00","7189,69",V,NUEVO,"85494,22","614676939,00","446,73","0,00",SIN ACUERDO,"0,00","0,00","0,00","61825433,00","67404807,00","94869,42","47434,71176"
DEZETA SA,MR GLOBAL (HK) LIMITED,23DA000000175640,FSASC22C12018HK,2023-03-13,3,9018.12.10.000V,BIENES DE CAPITAL,EC?GRAFOS CON AN?LISIS ESPECTRAL DOPPLER,02 EQUIPOS SISTEMA DE DIAGNOSTICO POR ULTRASONIDO CON SUS PARTES Y ACCESORIOS EN 02 SET DE 2164B-CTO-S01 RESONA 7 DIAGNOSTIC ULTRASOUND SYSTEM,IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,TERPORT  VILLETA,ACUATICO,CHINA,HONG KONG,"41404,00","522,39","92,46","42018,85","2,00",UNIDAD,"20702,00","225,00","175,00",,,,,,,SCHAERER AYALA EDUARDO WASHING,CANC,30285349 (DOLAR ESTADOUNIDENSE),"161716,00","7189,69",V,NUEVO,"42239,56","303689342,00","220,71","0,00",SIN ACUERDO,"0,00","0,00","0,00","30545680,00","33302244,00","46871,50","23435,75218"
DEZETA SA,MR GLOBAL (HK) LIMITED,23DA000000175640,FSASC22C12018HK,2023-03-13,4,9018.12.10.000V,BIENES DE CAPITAL,EC?GRAFOS CON AN?LISIS ESPECTRAL DOPPLER,01 EQUIPOS SISTEMA DE DIAGNOSTICO POR ULTRASONIDO CON SUS PARTES Y ACCESORIOS EN 01 SET DE 2145B-CTO-S01 DC-70 DIAGNOSTIC ULTRASOUND SYSTEM,IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,TERPORT  VILLETA,ACUATICO,CHINA,HONG KONG,"32060,00","404,50","71,60","32536,10","1,00",UNIDAD,"32060,00","210,00","149,00",,,,,,,SCHAERER AYALA EDUARDO WASHING,CANC,30285349 (DOLAR ESTADOUNIDENSE),"161716,00","7189,69",V,NUEVO,"32707,00","235153191,00","170,90","0,00",SIN ACUERDO,"0,00","0,00","0,00","23652177,00","25786644,00","36293,61","36293,61417"
RECAUCHUTADORA INDUSTRIAL DEL PARAGUAY SRL,MINDRAY ANIMAL MEDICAL TECHNOLOGY CO.LIMITED.-,23DA000000179306,203.027646,2023-03-13,1,9018.12.90.000Y,BIENES DE CAPITAL,LOS DEM?S,"LOS DEMAS APARATOS DE DIAGNOSTICO POR EXPLORACION ULTRASONICA(ECOGRAFOS):(10)-UNIDS.SISTE4MA DE DIAGNOSTICO ULTRASONICO(ECOGRAFOS),MOD.1153B-PA0001A-DP-10VET,COMPLETO  C/ACCESORIOS,P/USO VETERINARIO.-",IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,HONG KONG,HONG KONG,"4950,00","979,20","13,32","5942,52","10,00",UNIDAD,"495,00","105,80","83,30",,,,,,,QUINTANA ORTIZ RAMON EMILIANO,CANC,PY-300004137 (DOLAR ESTADOUNIDENSE),"16507,00","7210,13",V,NUEVO,"5942,52","42846342,00","0,00","0,00",SIN ACUERDO,"0,00","0,00","0,00","4350080,00","4743766,00","6600,45","660,0450717"
SOLUMEDIC SA,"GE MEDICAL SYSTEMS, ULTRASOUND AND PCD, LLC",23DA000000183408,AMS-00000240,2023-03-16,1,9018.12.10.000V,BIENES DE CAPITAL,EC?GRAFOS CON AN?LISIS ESPECTRAL DOPPLER,01 UNIDAD DE ECOGRAFO VOLUSON E6,IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,AUSTRIA,AUSTRIA,"46200,00","1765,84","152,46","48118,30","1,00",UNIDAD,"46200,00","164,20","150,00",,,,,,,GONZALEZ RETAMOZO RUBEN EFIGEN,CANC,927652309 (DOLAR ESTADOUNIDENSE),"134500,00","7216,10",R,NUEVO,"48118,30","347226465,00","0,00","0,00",SIN ACUERDO,"0,00","0,00","0,00","34914286,00","38058782,00","53392,45","53392,44836"
SOLUMEDIC SA,"GE MEDICAL SYSTEMS, ULTRASOUND AND PCD, LLC",23DA000000183408,AMS-00000240,2023-03-16,6,9018.12.10.000V,BIENES DE CAPITAL,EC?GRAFOS CON AN?LISIS ESPECTRAL DOPPLER,01 UNIDAD DE ECOGRAFO VOLUSON E8,IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,AUSTRIA,AUSTRIA,"53300,00","2037,21","175,89","55513,10","1,00",UNIDAD,"53300,00","164,20","150,00",,,,,,,GONZALEZ RETAMOZO RUBEN EFIGEN,CANC,927652309 (DOLAR ESTADOUNIDENSE),"134500,00","7216,10",R,NUEVO,"55513,10","400588081,00","0,00","0,00",SIN ACUERDO,"0,00","0,00","0,00","40279899,00","43907640,00","61597,78","61597,77732"
STEVEN S SA,"SAMSUNG MEDISON CO., LTD.",23DA000000188361,SEL23030114,2023-03-21,1,9018.12.90.000Y,BIENES DE CAPITAL,LOS DEM?S,LOS DEMAS APARATOS DE DIAGNOSTICO EN: (16) UNIDADES ECOGRAFOS Y SUS RESPECTIVOS TRANSDUCTORES EN DETALLE SUB ITEM,IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,COREA DEL SUR,COREA DEL SUR,"51442,00","7309,08","514,42","59265,50","16,00",UNIDAD,"3215,13","416,00","374,00",1,ECOGRAFO SAMSUNG MODELO HS 40,SAMSUNG,"3,00","6412,00","19236,00",CUBILLA RUIZ ROQUE MARTIN,CANC,9101528407 (DOLAR ESTADOUNIDENSE),"51442,00","7199,93",V,NUEVO,"59265,50","426707451,00","0,00","0,00",SIN ACUERDO,"0,00","0,00","0,00","42936576,00","46821907,00","65768,61","4110,537866"
STEVEN S SA,"SAMSUNG MEDISON CO., LTD.",23DA000000188361,SEL23030114,2023-03-21,1,9018.12.90.000Y,BIENES DE CAPITAL,LOS DEM?S,LOS DEMAS APARATOS DE DIAGNOSTICO EN: (16) UNIDADES ECOGRAFOS Y SUS RESPECTIVOS TRANSDUCTORES EN DETALLE SUB ITEM,IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,COREA DEL SUR,COREA DEL SUR,,,,,"16,00",UNIDAD,,,,2,TRANSDUCTOR CONVEXO CA2-8AD,SAMSUNG,"2,00","2095,00","4190,00",CUBILLA RUIZ ROQUE MARTIN,CANC,9101528407 (DOLAR ESTADOUNIDENSE),,,V,NUEVO,,,,,SIN ACUERDO,,,,,,#DIV/0!,#DIV/0!
STEVEN S SA,"SAMSUNG MEDISON CO., LTD.",23DA000000188361,SEL23030114,2023-03-21,1,9018.12.90.000Y,BIENES DE CAPITAL,LOS DEM?S,LOS DEMAS APARATOS DE DIAGNOSTICO EN: (16) UNIDADES ECOGRAFOS Y SUS RESPECTIVOS TRANSDUCTORES EN DETALLE SUB ITEM,IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,COREA DEL SUR,COREA DEL SUR,,,,,"16,00",UNIDAD,,,,3,TRANSDUCTOR ENDOCAVITARIO EVN4-9,SAMSUNG,"1,00","1300,00","1300,00",CUBILLA RUIZ ROQUE MARTIN,CANC,9101528407 (DOLAR ESTADOUNIDENSE),,,V,NUEVO,,,,,SIN ACUERDO,,,,,,#DIV/0!,#DIV/0!
STEVEN S SA,"SAMSUNG MEDISON CO., LTD.",23DA000000188361,SEL23030114,2023-03-21,1,9018.12.90.000Y,BIENES DE CAPITAL,LOS DEM?S,LOS DEMAS APARATOS DE DIAGNOSTICO EN: (16) UNIDADES ECOGRAFOS Y SUS RESPECTIVOS TRANSDUCTORES EN DETALLE SUB ITEM,IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,COREA DEL SUR,COREA DEL SUR,,,,,"16,00",UNIDAD,,,,4,TRANSDUCTOR LINEAL LA3-16AD,SAMSUNG,"2,00","2294,00","4588,00",CUBILLA RUIZ ROQUE MARTIN,CANC,9101528407 (DOLAR ESTADOUNIDENSE),,,V,NUEVO,,,,,SIN ACUERDO,,,,,,#DIV/0!,#DIV/0!
STEVEN S SA,"SAMSUNG MEDISON CO., LTD.",23DA000000188361,SEL23030114,2023-03-21,1,9018.12.90.000Y,BIENES DE CAPITAL,LOS DEM?S,LOS DEMAS APARATOS DE DIAGNOSTICO EN: (16) UNIDADES ECOGRAFOS Y SUS RESPECTIVOS TRANSDUCTORES EN DETALLE SUB ITEM,IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,COREA DEL SUR,COREA DEL SUR,,,,,"16,00",UNIDAD,,,,5,TRANSDUCTOR VOLUMETRICO VN4-8,SAMSUNG,"2,00","3200,00","6400,00",CUBILLA RUIZ ROQUE MARTIN,CANC,9101528407 (DOLAR ESTADOUNIDENSE),,,V,NUEVO,,,,,SIN ACUERDO,,,,,,#DIV/0!,#DIV/0!
STEVEN S SA,"SAMSUNG MEDISON CO., LTD.",23DA000000188361,SEL23030114,2023-03-21,1,9018.12.90.000Y,BIENES DE CAPITAL,LOS DEM?S,LOS DEMAS APARATOS DE DIAGNOSTICO EN: (16) UNIDADES ECOGRAFOS Y SUS RESPECTIVOS TRANSDUCTORES EN DETALLE SUB ITEM,IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,COREA DEL SUR,COREA DEL SUR,,,,,"16,00",UNIDAD,,,,6,ECOGRAFO SAMSUNG HS30,SAMSUNG,"2,00","4769,00","9538,00",CUBILLA RUIZ ROQUE MARTIN,CANC,9101528407 (DOLAR ESTADOUNIDENSE),,,V,NUEVO,,,,,SIN ACUERDO,,,,,,#DIV/0!,#DIV/0!
STEVEN S SA,"SAMSUNG MEDISON CO., LTD.",23DA000000188361,SEL23030114,2023-03-21,1,9018.12.90.000Y,BIENES DE CAPITAL,LOS DEM?S,LOS DEMAS APARATOS DE DIAGNOSTICO EN: (16) UNIDADES ECOGRAFOS Y SUS RESPECTIVOS TRANSDUCTORES EN DETALLE SUB ITEM,IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,COREA DEL SUR,COREA DEL SUR,,,,,"16,00",UNIDAD,,,,7,TRANSDUCTOR CONVEXO C2-5,SAMSUNG,"2,00","1395,00","2790,00",CUBILLA RUIZ ROQUE MARTIN,CANC,9101528407 (DOLAR ESTADOUNIDENSE),,,V,NUEVO,,,,,SIN ACUERDO,,,,,,#DIV/0!,#DIV/0!
STEVEN S SA,"SAMSUNG MEDISON CO., LTD.",23DA000000188361,SEL23030114,2023-03-21,1,9018.12.90.000Y,BIENES DE CAPITAL,LOS DEM?S,LOS DEMAS APARATOS DE DIAGNOSTICO EN: (16) UNIDADES ECOGRAFOS Y SUS RESPECTIVOS TRANSDUCTORES EN DETALLE SUB ITEM,IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,COREA DEL SUR,COREA DEL SUR,,,,,"16,00",UNIDAD,,,,8,TRANSDUCTOR ENDOCAVITARIO EVN4-9.,SAMSUNG,"1,00","1300,00","1300,00",CUBILLA RUIZ ROQUE MARTIN,CANC,9101528407 (DOLAR ESTADOUNIDENSE),,,V,NUEVO,,,,,SIN ACUERDO,,,,,,#DIV/0!,#DIV/0!
STEVEN S SA,"SAMSUNG MEDISON CO., LTD.",23DA000000188361,SEL23030114,2023-03-21,1,9018.12.90.000Y,BIENES DE CAPITAL,LOS DEM?S,LOS DEMAS APARATOS DE DIAGNOSTICO EN: (16) UNIDADES ECOGRAFOS Y SUS RESPECTIVOS TRANSDUCTORES EN DETALLE SUB ITEM,IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,COREA DEL SUR,COREA DEL SUR,,,,,"16,00",UNIDAD,,,,9,TRANSDUCTOR LINEAL LN5-12.,SAMSUNG,"1,00","2100,00","2100,00",CUBILLA RUIZ ROQUE MARTIN,CANC,9101528407 (DOLAR ESTADOUNIDENSE),,,V,NUEVO,,,,,SIN ACUERDO,,,,,,#DIV/0!,#DIV/0!
DYSA HEALTHCARE S.A.,PHILIPS MEDICAL SYSTEMS NEDERLAND B.V.,23DA000000189314,395791875918,2023-03-30,1,9018.12.10.000V,BIENES DE CAPITAL,EC?GRAFOS CON AN?LISIS ESPECTRAL DOPPLER,01 PIEZA DE CX50 UPGRADE COD 795065,IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,ESTADOS UNIDOS DE AMERICA,ESTADOS UNIDOS DE AMERICA,"12852,12","50,00","128,50","13030,62","1,00",UNIDAD,"12852,12","4,99","4,00",,,,,,,FERNANDEZ VAZQUEZ PABLO RAFAEL,CANC,7203238688 (DOLAR ESTADOUNIDENSE),"13030,62","7180,89",N,NUEVO,"13030,62","93571449,00","0,00","0,00",SIN ACUERDO,"0,00","0,00","0,00","9425473,00","10270349,00","14460,85","14460,85344"
LA CASA DEL MEDICO SA,BISTOS CO LTD,23DA000000192986,UY2882-00325C,2023-03-30,1,9018.12.90.000Y,BIENES DE CAPITAL,LOS DEM?S,INSTRUMENTOS Y APARATOS DE MEDICINA. EN : 15 UNIDADES DE MONITOR FETAL LCD BT-350L,IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,PUERTOS Y ESTIBAJES,CAMION,COREA DEL SUR,COREA DEL SUR,"10500,00","103,44","36,08","10639,52","15,00",UNIDAD,"700,00","45,00","40,00",,,,,,,SAAB RUSSO SAMIRA BELEN,CANC,BP22-0609-0660 (DOLAR ESTADOUNIDENSE)  - PA2022/017 (DOLAR ESTADOUNIDENSE),"53211,00","7180,89",V,NUEVO,"10639,52","76401223,00","0,00","0,00",SIN ACUERDO,"0,00","0,00","0,00","7685671,00","8379911,00","11806,49","787,0995914"
EDUARDO ELIZECHE BENITEZ S.A.C.,SIEMENS MEDICAL SYSTEMS,23DA000000215477,932717008153,2023-03-24,1,9018.12.90.000Y,BIENES DE CAPITAL,LOS DEM?S,"APARATO DE ECOGRAFIA MODELO CYPRESS SYSTEM , MARCA ACUSON CON SUS ACCESORIOS",IT04,IMPORTACION TEMPORARIA S/TRANSFORMACION C/DOC.TRANSPORT,AEROP. PETTIROSSI,AVION,ESTADOS UNIDOS DE AMERICA,ESTADOS UNIDOS DE AMERICA,"10163,80","1022,90","61,87","11248,57","1,00",UNIDAD,"10163,80","19,30","19,30",,,,,,,SERRATI CACERES SERGIO,CANC,562440 -,"0,00","5020,00",R,NUEVO,"11248,57","56467821,00","0,00","0,00",SIN ACUERDO,"0,00","0,00","0,00","0,00","344441,00","11317,18","11317,18375"
JACK FACK SRL,BOSTON SCIENTIFICI INTERNATIONAL BV,23DA000000218709,9450518840,2023-03-24,1,9018.12.90.000Y,BIENES DE CAPITAL,LOS DEM?S,EQUIPO DE MAPEO CARDIACO,IT04,IMPORTACION TEMPORARIA S/TRANSFORMACION C/DOC.TRANSPORT,AEROP. PETTIROSSI,AVION,PAISES BAJOS,PAISES BAJOS,"270267,91","4500,00","2702,68","277470,59","1,00",UNIDAD,"270267,91","310,12","310,10",,,,,,,PAREDES MELGAREJO PEDRO ARMIND,CANC,405184 (DOLAR ESTADOUNIDENSE),"270267,91","5536,00",R,NUEVO,"277470,59","1536077186,00","0,00","0,00",SIN ACUERDO,"0,00","0,00","0,00","0,00","16949278,00","280532,24","280532,237"
